order_id,order_date,customer_id,customer_age,customer_gender,region,product_category,product_name,quantity,price,discount,total_sales,payment_method
ORD105994,2023-06-05,CUST06468,70.0,Male,East,Beauty,Hair Serum,4,700.0,15,2380.0,Credit Card
ORD105995,2023-06-06,CUST06732,37.0,Male,South,Sports,Cycling Gear,3,8850.0,5,25222.5,UPI
ORD105996,2023-06-06,CUST06873,36.0,Male,North,Home & Garden,Lamp,1,2290.0,10,2061.0,UPI
ORD105997,2023-06-06,CUST01893,48.0,Female,West,Books,Self-Help Book,1,380.0,15,323.0,Credit Card
ORD105998,2023-06-06,CUST07494,18.0,Male,East,Food & Grocery,Energy Drink,1,140.0,0,140.0,UPI
ORD105999,2023-06-06,CUST07806,41.0,,North,Home & Garden,Lamp,2,1990.0,0,3980.0,Cash
ORD106000,2023-06-06,CUST03033,,Female,East,Clothing,Dress,1,2380.0,15,2023.0,Credit Card
ORD106001,2023-06-06,CUST06794,50.0,Female,West,Home & Garden,Lamp,1,2190.0,10,1971.0,Debit Card
ORD106002,2023-06-06,CUST02293,41.0,Female,South,Home & Garden,Lamp,1,2060.0,15,1751.0,Debit Card
ORD106003,2023-06-06,CUST02600,22.0,Female,East,Electronics,Laptop,1,69220.0,0,69220.0,Debit Card
ORD106004,2023-06-06,CUST06488,45.0,Female,East,Home & Garden,Sofa,3,26980.0,25,60705.0,Debit Card
ORD106005,2023-06-06,CUST01992,21.0,Male,West,Home & Garden,Lamp,1,2120.0,0,2120.0,EMI
ORD106006,2023-06-06,CUST07192,53.0,Female,East,Sports,Dumbbell Set,5,5490.0,0,27450.0,UPI
ORD106007,2023-06-06,CUST06795,44.0,Male,East,Clothing,Dress,1,2270.0,0,2270.0,UPI
ORD106008,2023-06-06,CUST01640,30.0,Male,North,Books,Science Textbook,1,940.0,15,799.0,Credit Card
ORD106009,2023-06-06,CUST06971,47.0,,South,Toys,Action Figure,1,850.0,0,850.0,UPI
ORD106010,2023-06-06,CUST07677,33.0,Male,South,Food & Grocery,Olive Oil,2,550.0,0,1100.0,Cash
ORD106011,2023-06-06,CUST06026,36.0,Female,Central,Sports,Yoga Mat,1,1330.0,25,997.5,UPI
ORD106012,2023-06-06,CUST04074,43.0,Male,West,Electronics,Camera,2,38470.0,0,76940.0,Credit Card
ORD106013,2023-06-06,CUST06515,34.0,Male,East,Food & Grocery,Olive Oil,1,500.0,0,500.0,Net Banking
ORD106014,2023-06-06,CUST03794,32.0,Female,East,Beauty,Face Cream,2,820.0,0,1640.0,Credit Card
ORD106015,2023-06-06,CUST07564,,Female,West,Clothing,Dress,2,2380.0,20,3808.0,EMI
ORD106016,2023-06-06,CUST07988,46.0,Other,South,Electronics,Laptop,1,73850.0,20,59080.0,UPI
ORD106017,2023-06-06,CUST06889,35.0,Male,East,Electronics,Smartphone,1,38530.0,5,36603.5,EMI
ORD106018,2023-06-06,CUST07013,47.0,Male,East,Electronics,Smartwatch,1,10970.0,0,10970.0,Net Banking
ORD106019,2023-06-06,CUST04411,28.0,Female,South,Electronics,Laptop,1,80070.0,25,60052.5,UPI
ORD106020,2023-06-06,CUST02728,23.0,Female,North,Food & Grocery,Protein Bar,1,170.0,0,170.0,Debit Card
ORD106021,2023-06-06,CUST04513,,Female,East,Sports,Running Shoes,1,4830.0,5,4588.5,Net Banking
ORD106022,2023-06-06,CUST01315,22.0,Male,North,Beauty,Hair Serum,1,750.0,5,712.5,Credit Card
ORD106023,2023-06-06,CUST06160,28.0,Female,West,Toys,Puzzle,1,570.0,25,427.5,Credit Card
ORD106024,2023-06-06,CUST02239,42.0,Female,East,Beauty,Face Cream,3,780.0,15,1989.0,Cash
ORD106025,2023-06-06,CUST05339,56.0,Male,Central,Toys,Puzzle,2,610.0,5,1159.0,UPI
ORD106026,2023-06-06,CUST05569,39.0,Male,South,Food & Grocery,Protein Bar,1,210.0,10,189.0,Credit Card
ORD106027,2023-06-07,CUST02802,22.0,Male,South,Home & Garden,Bedsheet,1,1660.0,20,1328.0,Debit Card
ORD106028,2023-06-07,CUST07323,24.0,Male,Central,Food & Grocery,Nuts & Dry Fruits,1,570.0,15,484.5,UPI
ORD106029,2023-06-07,CUST03227,34.0,Female,South,Beauty,Perfume,1,2420.0,10,2178.0,UPI
ORD106030,2023-06-07,CUST03922,42.0,Female,South,Electronics,Laptop,2,79290.0,20,126864.0,Net Banking
ORD106031,2023-06-07,CUST06437,23.0,Male,North,Beauty,Hair Serum,1,680.0,5,646.0,Credit Card
ORD106032,2023-06-07,CUST07846,24.0,Female,North,Beauty,Sunscreen,1,450.0,15,382.5,Credit Card
ORD106033,2023-06-07,CUST03117,34.0,Male,West,Food & Grocery,Energy Drink,1,150.0,0,150.0,Credit Card
ORD106034,2023-06-07,CUST01551,43.0,Male,West,Clothing,Formal Shirt,1,1410.0,10,1269.0,Debit Card
ORD106035,2023-06-07,CUST04697,19.0,Female,East,Sports,Cycling Gear,1,7110.0,0,7110.0,Cash
ORD106036,2023-06-07,CUST02477,18.0,Female,Central,Electronics,Headphones,1,5180.0,10,4662.0,Credit Card
ORD106037,2023-06-07,CUST05240,33.0,Female,East,Clothing,T-Shirt,1,880.0,0,880.0,UPI
ORD106038,2023-06-07,CUST02686,67.0,Female,East,Electronics,Smartwatch,1,10220.0,5,9709.0,UPI
ORD106039,2023-06-07,CUST07969,29.0,Female,West,Sports,Dumbbell Set,1,6720.0,15,5712.0,EMI
ORD106040,2023-06-07,CUST04806,49.0,Female,West,Toys,Remote Car,1,1570.0,0,1570.0,Debit Card
ORD106041,2023-06-07,CUST05175,22.0,Female,North,Clothing,Jeans,1,2030.0,10,1827.0,UPI
ORD106042,2023-06-07,CUST02586,36.0,Male,East,Sports,Cycling Gear,2,8460.0,0,16920.0,Credit Card
ORD106043,2023-06-07,CUST07968,48.0,Male,East,Clothing,T-Shirt,1,810.0,10,729.0,Credit Card
ORD106044,2023-06-07,CUST03645,33.0,Male,North,Electronics,Smartphone,1,47350.0,10,42615.0,UPI
ORD106045,2023-06-07,CUST02679,20.0,Male,South,Sports,Yoga Mat,1,1190.0,0,1190.0,EMI
ORD106046,2023-06-07,CUST05268,35.0,Other,West,Electronics,Headphones,1,4320.0,0,4320.0,Debit Card
ORD106047,2023-06-07,CUST05284,44.0,Male,Central,Sports,Cycling Gear,1,6970.0,0,6970.0,UPI
ORD106048,2023-06-07,CUST03827,58.0,Female,Central,Electronics,Smartphone,1,39220.0,10,35298.0,Credit Card
ORD106049,2023-06-07,CUST01005,18.0,Female,West,Electronics,Camera,1,42860.0,5,40717.0,Credit Card
ORD106050,2023-06-07,CUST04971,39.0,Male,West,Sports,Cycling Gear,1,8460.0,5,8037.0,Credit Card
ORD106051,2023-06-07,CUST05709,24.0,Male,West,Sports,Tennis Racket,1,3270.0,10,2943.0,UPI
ORD106052,2023-06-08,CUST04961,36.0,Female,South,Electronics,Headphones,1,5680.0,5,5396.0,Net Banking
ORD106053,2023-06-08,CUST06879,24.0,Female,East,Sports,Cycling Gear,5,8020.0,10,36090.0,Debit Card
ORD106054,2023-06-08,CUST04273,26.0,Female,North,Toys,Puzzle,2,550.0,20,880.0,UPI
ORD106055,2023-06-08,CUST04815,54.0,Female,East,Beauty,Hair Serum,1,660.0,10,594.0,Debit Card
ORD106056,2023-06-08,CUST07306,35.0,,North,Electronics,Laptop,2,71540.0,10,128772.0,Net Banking
ORD106057,2023-06-08,CUST02070,19.0,Male,West,Sports,Cycling Gear,1,8570.0,10,7713.0,Credit Card
ORD106058,2023-06-08,CUST03644,32.0,Female,Central,Books,Science Textbook,1,850.0,10,765.0,UPI
ORD106059,2023-06-08,CUST01116,42.0,Female,North,Electronics,Tablet,1,33360.0,10,30024.0,Cash
ORD106060,2023-06-08,CUST04346,37.0,Male,East,Toys,Remote Car,1,1660.0,15,1411.0,Credit Card
ORD106061,2023-06-08,CUST03330,40.0,Male,East,Food & Grocery,Olive Oil,1,460.0,15,391.0,Credit Card
ORD106062,2023-06-08,CUST01138,57.0,Male,West,Toys,Remote Car,1,1620.0,0,1620.0,Credit Card
ORD106063,2023-06-08,CUST01325,46.0,Female,East,Toys,Action Figure,1,810.0,25,607.5,UPI
ORD106064,2023-06-08,CUST01552,51.0,Female,East,Beauty,Lipstick,2,660.0,15,1122.0,UPI
ORD106065,2023-06-08,CUST05778,39.0,Male,North,Books,Self-Help Book,2,420.0,30,588.0,UPI
ORD106066,2023-06-08,CUST07171,45.0,Male,South,Books,Fiction Novel,2,350.0,0,700.0,Debit Card
ORD106067,2023-06-08,CUST01574,26.0,Female,East,Toys,Board Game,2,1160.0,10,2088.0,Credit Card
ORD106068,2023-06-08,CUST06954,43.0,Female,North,Books,Science Textbook,2,1010.0,5,1919.0,Cash
ORD106069,2023-06-08,CUST07632,53.0,Male,South,Clothing,Jeans,1,1600.0,5,1520.0,Credit Card
ORD106070,2023-06-08,CUST02452,37.0,Female,North,Clothing,T-Shirt,1,700.0,5,665.0,UPI
ORD106071,2023-06-08,CUST04351,29.0,Male,North,Toys,LEGO Set,2,3540.0,20,5664.0,Credit Card
ORD106072,2023-06-08,CUST04428,51.0,Female,East,Electronics,Tablet,1,33540.0,10,30186.0,Debit Card
ORD106073,2023-06-09,CUST05812,25.0,Female,South,Beauty,Perfume,5,2590.0,0,12950.0,Debit Card
ORD106074,2023-06-09,CUST01447,62.0,Male,East,Food & Grocery,Olive Oil,1,480.0,5,456.0,Debit Card
ORD106075,2023-06-09,CUST04406,39.0,Male,North,Beauty,Hair Serum,1,610.0,5,579.5,Debit Card
ORD106076,2023-06-09,CUST01456,18.0,,North,Food & Grocery,Olive Oil,2,490.0,5,931.0,Net Banking
ORD106077,2023-06-09,CUST04366,40.0,Female,North,Beauty,Sunscreen,1,400.0,0,400.0,Credit Card
ORD106078,2023-06-09,CUST07114,51.0,Male,East,Electronics,Smartphone,1,49360.0,5,46892.0,Credit Card
ORD106079,2023-06-09,CUST04193,48.0,Male,North,Toys,Action Figure,2,790.0,0,1580.0,Debit Card
ORD106080,2023-06-09,CUST02580,35.0,Male,North,Clothing,T-Shirt,1,730.0,20,584.0,UPI
ORD106081,2023-06-09,CUST04900,36.0,Male,South,Home & Garden,Lamp,1,2140.0,15,1819.0,UPI
ORD106082,2023-06-09,CUST03513,48.0,Male,Central,Clothing,T-Shirt,3,710.0,20,1704.0,Debit Card
ORD106083,2023-06-09,CUST06290,18.0,Male,West,Clothing,Jeans,1,1570.0,5,1491.5,Cash
ORD106084,2023-06-09,CUST05095,28.0,Female,West,Home & Garden,Plant Pot,1,690.0,10,621.0,Credit Card
ORD106085,2023-06-09,CUST06620,26.0,Male,North,Clothing,Jeans,2,1610.0,15,2737.0,Credit Card
ORD106086,2023-06-09,CUST02730,45.0,Female,East,Books,Cookbook,1,480.0,0,480.0,Credit Card
ORD106087,2023-06-09,CUST02883,24.0,Male,South,Toys,Board Game,1,1330.0,10,1197.0,UPI
ORD106088,2023-06-09,CUST02449,26.0,Female,East,Clothing,Jacket,1,3640.0,5,3458.0,UPI
ORD106089,2023-06-09,CUST02832,29.0,Female,West,Clothing,Formal Shirt,1,1680.0,5,1596.0,UPI
ORD106090,2023-06-09,CUST07702,25.0,Male,East,Books,Science Textbook,1,800.0,20,640.0,Cash
ORD106091,2023-06-09,CUST01938,47.0,Female,South,Books,Self-Help Book,1,440.0,10,396.0,UPI
ORD106092,2023-06-09,CUST01121,29.0,Female,South,Food & Grocery,Organic Tea,1,340.0,10,306.0,EMI
ORD106093,2023-06-10,CUST05758,41.0,Male,East,Electronics,Laptop,1,68760.0,0,68760.0,UPI
ORD106094,2023-06-10,CUST06193,28.0,Female,West,Toys,LEGO Set,4,3240.0,0,12960.0,EMI
ORD106095,2023-06-10,CUST07521,34.0,Male,East,Sports,Cycling Gear,3,7510.0,15,19150.5,UPI
ORD106096,2023-06-10,CUST03405,32.0,Male,Central,Books,Fiction Novel,2,310.0,0,620.0,Credit Card
ORD106097,2023-06-10,CUST04768,18.0,Male,Central,Electronics,Camera,1,45920.0,30,32144.0,Net Banking
ORD106098,2023-06-10,CUST02100,20.0,Female,South,Home & Garden,Kitchen Set,3,7130.0,15,18181.5,Cash
ORD106099,2023-06-10,CUST03830,20.0,Female,West,Clothing,Formal Shirt,1,1400.0,0,1400.0,Debit Card
ORD106100,2023-06-10,CUST07043,48.0,Female,West,Clothing,T-Shirt,1,910.0,0,910.0,Credit Card
ORD106101,2023-06-10,CUST02548,50.0,Male,East,Sports,Cycling Gear,1,9090.0,0,9090.0,Cash
ORD106102,2023-06-10,CUST06410,29.0,Male,West,Toys,LEGO Set,2,3700.0,0,7400.0,Cash
ORD106103,2023-06-10,CUST07273,40.0,Male,South,Beauty,Perfume,1,2690.0,0,2690.0,Credit Card
ORD106104,2023-06-10,CUST04132,26.0,Male,West,Sports,Dumbbell Set,2,5630.0,0,11260.0,Credit Card
ORD106105,2023-06-10,CUST07568,38.0,Male,South,Sports,Yoga Mat,1,1290.0,15,1096.5,Credit Card
ORD106106,2023-06-10,CUST07751,30.0,Female,East,Home & Garden,Kitchen Set,1,8940.0,30,6258.0,Credit Card
ORD106107,2023-06-10,CUST01477,28.0,Female,North,Food & Grocery,Organic Tea,2,400.0,0,800.0,Net Banking
ORD106108,2023-06-10,CUST07741,42.0,Male,West,Sports,Dumbbell Set,1,5730.0,0,5730.0,UPI
ORD106109,2023-06-10,CUST06635,38.0,Male,Central,Clothing,Jacket,1,4010.0,20,3208.0,Debit Card
ORD106110,2023-06-10,CUST06044,26.0,Male,West,Clothing,Formal Shirt,2,1560.0,0,3120.0,Cash
ORD106111,2023-06-11,CUST03669,55.0,Female,Central,Books,Fiction Novel,1,350.0,0,350.0,Debit Card
ORD106112,2023-06-11,CUST03519,57.0,Female,Central,Sports,Dumbbell Set,1,5570.0,0,5570.0,Debit Card
ORD106113,2023-06-11,CUST02037,36.0,Male,East,Electronics,Smartphone,1,39660.0,0,39660.0,EMI
ORD106114,2023-06-11,CUST05752,42.0,Female,North,Toys,Remote Car,2,1540.0,15,2618.0,Credit Card
ORD106115,2023-06-11,CUST01743,62.0,Male,West,Beauty,Hair Serum,1,780.0,0,780.0,UPI
ORD106116,2023-06-11,CUST06160,42.0,Female,East,Books,Fiction Novel,1,330.0,5,313.5,Credit Card
ORD106117,2023-06-11,CUST01829,18.0,Other,South,Electronics,Laptop,1,79350.0,5,75382.5,UPI
ORD106118,2023-06-11,CUST05915,35.0,Other,North,Clothing,Formal Shirt,1,1680.0,15,1428.0,Net Banking
ORD106119,2023-06-11,CUST05378,30.0,Female,North,Food & Grocery,Energy Drink,2,160.0,10,288.0,Debit Card
ORD106120,2023-06-11,CUST07484,29.0,Male,West,Toys,Remote Car,1,1440.0,0,1440.0,Credit Card
ORD106121,2023-06-11,CUST01039,40.0,Other,East,Clothing,Formal Shirt,1,1720.0,5,1634.0,Net Banking
ORD106122,2023-06-11,CUST01034,29.0,Female,South,Electronics,Smartphone,1,46380.0,25,34785.0,Credit Card
ORD106123,2023-06-11,CUST01094,45.0,Female,South,Home & Garden,Lamp,1,2270.0,0,2270.0,Cash
ORD106124,2023-06-11,CUST04770,27.0,Other,East,Clothing,Jeans,1,1690.0,0,1690.0,UPI
ORD106125,2023-06-11,CUST05064,21.0,Male,West,Beauty,Perfume,1,2290.0,20,1832.0,Credit Card
ORD106126,2023-06-11,CUST06808,50.0,Male,East,Food & Grocery,Olive Oil,1,530.0,15,450.5,Cash
ORD106127,2023-06-11,CUST05106,31.0,Male,North,Clothing,Jacket,1,3420.0,0,3420.0,Credit Card
ORD106128,2023-06-11,CUST03810,44.0,Other,South,Electronics,Smartphone,1,43450.0,15,36932.5,Credit Card
ORD106129,2023-06-11,CUST01249,23.0,Female,North,Toys,LEGO Set,1,3510.0,0,3510.0,UPI
ORD106130,2023-06-12,CUST07735,32.0,Male,North,Electronics,Smartphone,3,49390.0,10,133353.0,UPI
ORD106131,2023-06-12,CUST01865,42.0,Male,Central,Food & Grocery,Olive Oil,1,550.0,20,440.0,Net Banking
ORD106132,2023-06-12,CUST01380,25.0,Male,North,Books,Self-Help Book,1,350.0,15,297.5,Debit Card
ORD106133,2023-06-12,CUST04880,40.0,Male,West,Food & Grocery,Olive Oil,3,540.0,0,1620.0,UPI
ORD106134,2023-06-12,CUST04743,49.0,Male,South,Electronics,Camera,1,34420.0,10,30978.0,UPI
ORD106135,2023-06-12,CUST06140,39.0,Female,Central,Electronics,Tablet,4,31210.0,5,118598.0,UPI
ORD106136,2023-06-12,CUST05956,28.0,Female,East,Home & Garden,Plant Pot,1,810.0,10,729.0,UPI
ORD106137,2023-06-12,CUST06962,27.0,Female,West,Home & Garden,Kitchen Set,2,8960.0,0,17920.0,Cash
ORD106138,2023-06-12,CUST07968,25.0,Female,East,Clothing,T-Shirt,1,700.0,30,490.0,UPI
ORD106139,2023-06-12,CUST06367,24.0,Female,Central,Food & Grocery,Energy Drink,1,160.0,10,144.0,UPI
ORD106140,2023-06-12,CUST06111,44.0,Female,North,Toys,Remote Car,2,1480.0,0,2960.0,EMI
ORD106141,2023-06-12,CUST03948,23.0,Female,South,Books,Cookbook,1,430.0,10,387.0,Net Banking
ORD106142,2023-06-12,CUST07555,31.0,Female,Central,Electronics,Headphones,1,4670.0,0,4670.0,Credit Card
ORD106143,2023-06-12,CUST07622,37.0,Female,Central,Beauty,Perfume,4,2780.0,0,11120.0,Credit Card
ORD106144,2023-06-12,CUST05721,30.0,Male,West,Beauty,Sunscreen,1,410.0,0,410.0,Debit Card
ORD106145,2023-06-12,CUST05554,26.0,Other,North,Home & Garden,Curtains,1,3270.0,0,3270.0,Debit Card
ORD106146,2023-06-12,CUST01250,49.0,Male,Central,Food & Grocery,Protein Bar,1,170.0,0,170.0,EMI
ORD106147,2023-06-12,CUST07476,27.0,Female,North,Electronics,Camera,1,37010.0,5,35159.5,Debit Card
ORD106148,2023-06-12,CUST07506,37.0,Female,Central,Clothing,T-Shirt,1,910.0,10,819.0,EMI
ORD106149,2023-06-12,CUST02861,28.0,Male,South,Electronics,Camera,2,34610.0,5,65759.0,Credit Card
ORD106150,2023-06-12,CUST03970,28.0,Male,North,Beauty,Face Cream,2,790.0,5,1501.0,Cash
ORD106151,2023-06-12,CUST04764,19.0,Female,East,Books,Fiction Novel,1,320.0,10,288.0,UPI
ORD106152,2023-06-12,CUST05655,35.0,Male,South,Clothing,Sneakers,1,4450.0,0,4450.0,Debit Card
ORD106153,2023-06-13,CUST02490,19.0,Male,North,Electronics,Tablet,2,29800.0,10,53640.0,EMI
ORD106154,2023-06-13,CUST07605,38.0,Female,North,Electronics,Tablet,1,31670.0,25,23752.5,EMI
ORD106155,2023-06-13,CUST01057,31.0,Female,East,Electronics,Tablet,1,30720.0,5,29184.0,Debit Card
ORD106156,2023-06-13,CUST06256,23.0,Female,West,Home & Garden,Curtains,2,2730.0,10,4914.0,Credit Card
ORD106157,2023-06-13,CUST03348,21.0,Male,North,Clothing,T-Shirt,1,770.0,15,654.5,Debit Card
ORD106158,2023-06-13,CUST04227,18.0,Male,East,Clothing,Formal Shirt,1,1630.0,10,1467.0,Net Banking
ORD106159,2023-06-13,CUST05251,42.0,Male,North,Toys,Board Game,1,1340.0,0,1340.0,UPI
ORD106160,2023-06-13,CUST07317,34.0,Female,Central,Sports,Yoga Mat,2,1320.0,10,2376.0,Credit Card
ORD106161,2023-06-13,CUST07425,36.0,Male,West,Beauty,Perfume,1,2820.0,10,2538.0,Credit Card
ORD106162,2023-06-13,CUST03810,40.0,Male,North,Electronics,Smartphone,2,48280.0,25,72420.0,Debit Card
ORD106163,2023-06-13,CUST01194,53.0,Male,East,Clothing,T-Shirt,1,680.0,0,680.0,EMI
ORD106164,2023-06-13,CUST04024,23.0,Male,West,Home & Garden,Bedsheet,1,1680.0,10,1512.0,UPI
ORD106165,2023-06-13,CUST06861,27.0,Other,South,Electronics,Smartphone,4,38810.0,10,139716.0,Credit Card
ORD106166,2023-06-13,CUST01929,41.0,Male,North,Electronics,Laptop,5,79800.0,10,359100.0,Debit Card
ORD106167,2023-06-13,CUST05651,43.0,Female,West,Toys,Remote Car,1,1470.0,0,1470.0,Cash
ORD106168,2023-06-13,CUST04403,35.0,Female,West,Food & Grocery,Protein Bar,1,200.0,0,200.0,UPI
ORD106169,2023-06-13,CUST02752,18.0,Male,East,Electronics,Laptop,1,75520.0,0,75520.0,Credit Card
ORD106170,2023-06-13,CUST04348,18.0,Male,South,Clothing,Sneakers,1,4530.0,10,4077.0,UPI
ORD106171,2023-06-13,CUST02425,34.0,Male,Central,Food & Grocery,Nuts & Dry Fruits,1,570.0,15,484.5,UPI
ORD106172,2023-06-13,CUST05131,48.0,Male,East,Electronics,Tablet,2,31310.0,0,62620.0,UPI
ORD106173,2023-06-13,CUST03629,52.0,Female,East,Books,Biography,2,410.0,15,697.0,Debit Card
ORD106174,2023-06-13,CUST01467,18.0,Female,West,Food & Grocery,Olive Oil,1,450.0,5,427.5,UPI
ORD106175,2023-06-13,CUST05788,40.0,Male,Central,Food & Grocery,Energy Drink,1,130.0,0,130.0,Debit Card
ORD106176,2023-06-13,CUST05862,40.0,Male,South,Home & Garden,Lamp,1,1850.0,0,1850.0,UPI
ORD106177,2023-06-14,CUST07291,,Male,West,Electronics,Tablet,2,28240.0,0,56480.0,Credit Card
ORD106178,2023-06-14,CUST04551,36.0,Male,Central,Clothing,Formal Shirt,2,1560.0,10,2808.0,UPI
ORD106179,2023-06-14,CUST06342,32.0,Male,Central,Toys,LEGO Set,2,3790.0,10,6822.0,Debit Card
ORD106180,2023-06-14,CUST02491,21.0,Female,West,Food & Grocery,Energy Drink,1,160.0,25,120.0,UPI
ORD106181,2023-06-14,CUST04698,27.0,Male,West,Books,Self-Help Book,1,360.0,0,360.0,EMI
ORD106182,2023-06-14,CUST01126,59.0,Male,West,Beauty,Perfume,1,2310.0,0,2310.0,Credit Card
ORD106183,2023-06-14,CUST05088,38.0,,West,Beauty,Face Cream,1,740.0,0,740.0,Net Banking
ORD106184,2023-06-14,CUST06725,20.0,Female,North,Books,Biography,1,470.0,0,470.0,Credit Card
ORD106185,2023-06-14,CUST06378,21.0,Female,North,Toys,Puzzle,2,510.0,0,1020.0,Credit Card
ORD106186,2023-06-14,CUST03771,53.0,,East,Beauty,Sunscreen,1,460.0,5,437.0,Credit Card
ORD106187,2023-06-14,CUST05615,29.0,Male,East,Sports,Yoga Mat,3,1190.0,5,3391.5,Credit Card
ORD106188,2023-06-14,CUST05351,30.0,Male,South,Clothing,Jeans,1,1740.0,10,1566.0,Credit Card
ORD106189,2023-06-14,CUST01815,44.0,Male,North,Beauty,Sunscreen,1,370.0,0,370.0,UPI
ORD106190,2023-06-14,CUST05502,30.0,Male,East,Home & Garden,Kitchen Set,1,8990.0,10,8091.0,UPI
ORD106191,2023-06-14,CUST02536,28.0,Male,Central,Clothing,Jeans,1,1730.0,15,1470.5,EMI
ORD106192,2023-06-14,CUST01001,37.0,Female,North,Toys,Puzzle,2,580.0,0,1160.0,Credit Card
ORD106193,2023-06-14,CUST04657,26.0,Male,Central,Beauty,Face Cream,1,870.0,5,826.5,Credit Card
ORD106194,2023-06-14,CUST05388,29.0,Female,Central,Food & Grocery,Nuts & Dry Fruits,1,690.0,0,690.0,Cash
ORD106195,2023-06-15,CUST03809,,Female,South,Electronics,Laptop,2,83150.0,0,166300.0,UPI
ORD106196,2023-06-15,CUST04165,,Female,West,Books,Self-Help Book,1,400.0,15,340.0,UPI
ORD106197,2023-06-15,CUST03098,32.0,Male,Central,Clothing,Jeans,1,1820.0,0,1820.0,UPI
ORD106198,2023-06-15,CUST04243,60.0,Male,North,Food & Grocery,Nuts & Dry Fruits,1,610.0,5,579.5,UPI
ORD106199,2023-06-15,CUST05255,18.0,Male,East,Electronics,Camera,1,39680.0,0,39680.0,Credit Card
ORD106200,2023-06-15,CUST03231,57.0,Male,West,Books,Fiction Novel,1,330.0,0,330.0,Cash
ORD106201,2023-06-15,CUST02841,41.0,Female,South,Beauty,Lipstick,1,590.0,15,501.5,Credit Card
ORD106202,2023-06-15,CUST02215,40.0,Female,North,Clothing,Formal Shirt,4,1560.0,10,5616.0,Debit Card
ORD106203,2023-06-15,CUST06277,40.0,Female,North,Food & Grocery,Olive Oil,1,540.0,5,513.0,Debit Card
ORD106204,2023-06-15,CUST05261,29.0,Male,South,Toys,Action Figure,1,910.0,10,819.0,Debit Card
ORD106205,2023-06-15,CUST02661,22.0,Male,North,Clothing,Jeans,1,1980.0,15,1683.0,Debit Card
ORD106206,2023-06-15,CUST05941,34.0,Male,North,Electronics,Smartwatch,2,10980.0,10,19764.0,EMI
ORD106207,2023-06-15,CUST01898,33.0,Female,Central,Clothing,Sneakers,2,3780.0,20,6048.0,Credit Card
ORD106208,2023-06-15,CUST06528,37.0,Female,North,Clothing,Jacket,1,3340.0,0,3340.0,Net Banking
ORD106209,2023-06-15,CUST03092,31.0,Female,North,Toys,Board Game,2,1220.0,20,1952.0,Debit Card
ORD106210,2023-06-15,CUST04261,45.0,Male,East,Food & Grocery,Olive Oil,1,570.0,10,513.0,Credit Card
ORD106211,2023-06-15,CUST03182,44.0,Male,West,Electronics,Laptop,2,85610.0,15,145537.0,UPI
ORD106212,2023-06-15,CUST04920,18.0,Male,North,Home & Garden,Lamp,2,2040.0,15,3468.0,Debit Card
ORD106213,2023-06-15,CUST03024,18.0,Female,North,Sports,Dumbbell Set,1,6030.0,0,6030.0,Credit Card
ORD106214,2023-06-15,CUST06274,25.0,Female,North,Electronics,Headphones,1,5040.0,15,4284.0,Debit Card
ORD106215,2023-06-15,CUST02765,19.0,Female,East,Clothing,Dress,2,1900.0,0,3800.0,EMI
ORD106216,2023-06-15,CUST03070,47.0,Male,Central,Clothing,Sneakers,5,4140.0,5,19665.0,UPI
ORD106217,2023-06-15,CUST04231,27.0,Female,East,Sports,Tennis Racket,1,3360.0,0,3360.0,Net Banking
ORD106218,2023-06-15,CUST05609,41.0,Male,South,Books,Science Textbook,2,850.0,15,1445.0,UPI
ORD106219,2023-06-15,CUST06322,33.0,Female,North,Beauty,Lipstick,2,670.0,5,1273.0,Debit Card
ORD106220,2023-06-16,CUST03721,45.0,Female,North,Electronics,Smartphone,2,51170.0,25,76755.0,UPI
ORD106221,2023-06-16,CUST06043,29.0,Male,West,Toys,Puzzle,3,530.0,0,1590.0,UPI
ORD106222,2023-06-16,CUST04260,18.0,Female,South,Books,Cookbook,1,520.0,5,494.0,Credit Card
ORD106223,2023-06-16,CUST03043,26.0,Male,East,Toys,LEGO Set,2,3620.0,5,6878.0,UPI
ORD106224,2023-06-16,CUST02134,18.0,Female,East,Home & Garden,Plant Pot,1,690.0,15,586.5,UPI
ORD106225,2023-06-16,CUST04453,18.0,Female,North,Toys,Action Figure,1,790.0,10,711.0,UPI
ORD106226,2023-06-16,CUST07945,39.0,Female,East,Toys,Puzzle,1,520.0,5,494.0,Debit Card
ORD106227,2023-06-16,CUST02798,37.0,Female,East,Home & Garden,Plant Pot,2,870.0,25,1305.0,UPI
ORD106228,2023-06-16,CUST01265,28.0,Female,Central,Home & Garden,Lamp,1,1790.0,5,1700.5,UPI
ORD106229,2023-06-16,CUST01472,32.0,Female,West,Food & Grocery,Olive Oil,1,450.0,5,427.5,Credit Card
ORD106230,2023-06-16,CUST05737,18.0,Male,West,Beauty,Lipstick,2,560.0,10,1008.0,Debit Card
ORD106231,2023-06-16,CUST02949,43.0,Male,West,Food & Grocery,Nuts & Dry Fruits,1,600.0,0,600.0,Cash
ORD106232,2023-06-16,CUST02104,32.0,Male,Central,Beauty,Hair Serum,2,620.0,10,1116.0,Credit Card
ORD106233,2023-06-16,CUST06276,41.0,Male,West,Books,Cookbook,2,440.0,0,880.0,Debit Card
