order_id,order_date,customer_id,customer_age,customer_gender,region,product_category,product_name,quantity,price,discount,total_sales,payment_method,year,month,month_name,quarter,day_of_week,cost,profit,profit_margin,revenue
ORD105967,2023-06-04,CUST04429,28.0,Female,North,Toys,Remote Car,1,1720.0,30,1204.0,Net Banking,2023,6,Jun,2,Sunday,626.08,577.92,48.0,1204.0
ORD105968,2023-06-04,CUST01266,42.0,Female,West,Electronics,Tablet,1,27180.0,15,23103.0,Credit Card,2023,6,Jun,2,Sunday,13861.8,9241.2,40.0,23103.0
ORD105969,2023-06-04,CUST02823,52.0,Female,North,Beauty,Perfume,1,2150.0,5,2042.5,Debit Card,2023,6,Jun,2,Sunday,817.0,1225.5,60.0,2042.5
ORD105970,2023-06-04,CUST06567,37.0,Male,East,Electronics,Headphones,1,5550.0,30,3885.0,UPI,2023,6,Jun,2,Sunday,2331.0,1554.0,40.0,3885.0
ORD105971,2023-06-04,CUST07060,34.0,Male,East,Toys,Action Figure,4,780.0,0,3120.0,Credit Card,2023,6,Jun,2,Sunday,1622.4,1497.6,48.0,3120.0
ORD105972,2023-06-04,CUST02486,45.0,Male,East,Books,Biography,1,390.0,10,351.0,UPI,2023,6,Jun,2,Sunday,122.85,228.15,65.0,351.0
ORD105973,2023-06-04,CUST01053,22.0,Female,East,Electronics,Smartphone,1,51720.0,0,51720.0,Debit Card,2023,6,Jun,2,Sunday,31032.0,20688.0,40.0,51720.0
ORD105974,2023-06-04,CUST01517,50.0,Male,South,Home & Garden,Sofa,2,26480.0,5,50312.0,EMI,2023,6,Jun,2,Sunday,25156.0,25156.0,50.0,50312.0
ORD105975,2023-06-04,CUST02817,47.0,Male,North,Beauty,Lipstick,1,580.0,0,580.0,Debit Card,2023,6,Jun,2,Sunday,232.0,348.0,60.0,580.0
ORD105976,2023-06-04,CUST07151,25.0,Male,North,Books,Fiction Novel,1,330.0,5,313.5,Cash,2023,6,Jun,2,Sunday,109.72,203.78,65.0,313.5
ORD105977,2023-06-05,CUST02317,33.0,Male,Central,Home & Garden,Curtains,3,2640.0,5,7524.0,Credit Card,2023,6,Jun,2,Monday,3762.0,3762.0,50.0,7524.0
ORD105978,2023-06-05,CUST03695,28.0,Female,South,Toys,Board Game,1,1200.0,5,1140.0,Debit Card,2023,6,Jun,2,Monday,592.8,547.2,48.0,1140.0
ORD105979,2023-06-05,CUST04600,39.0,Female,West,Sports,Running Shoes,1,5500.0,5,5225.0,UPI,2023,6,Jun,2,Monday,2508.0,2717.0,52.0,5225.0
ORD105980,2023-06-05,CUST02362,40.0,Female,East,Sports,Tennis Racket,1,3000.0,10,2700.0,Credit Card,2023,6,Jun,2,Monday,1296.0,1404.0,52.0,2700.0
ORD105981,2023-06-05,CUST03428,18.0,Male,Central,Electronics,Camera,2,40600.0,0,81200.0,UPI,2023,6,Jun,2,Monday,48720.0,32480.0,40.0,81200.0
ORD105982,2023-06-05,CUST02448,41.0,Male,Central,Food & Grocery,Nuts & Dry Fruits,2,570.0,0,1140.0,EMI,2023,6,Jun,2,Monday,627.0,513.0,45.0,1140.0
ORD105983,2023-06-05,CUST07000,33.0,Male,East,Electronics,Headphones,2,5510.0,10,9918.0,Cash,2023,6,Jun,2,Monday,5950.8,3967.2,40.0,9918.0
ORD105984,2023-06-05,CUST04892,20.0,Male,South,Sports,Cycling Gear,2,6870.0,5,13053.0,EMI,2023,6,Jun,2,Monday,6265.44,6787.56,52.0,13053.0
ORD105985,2023-06-05,CUST01621,42.0,Male,East,Toys,LEGO Set,1,3470.0,0,3470.0,Credit Card,2023,6,Jun,2,Monday,1804.4,1665.6,48.0,3470.0
ORD105986,2023-06-05,CUST05984,54.0,Male,South,Clothing,Dress,2,2180.0,15,3706.0,UPI,2023,6,Jun,2,Monday,1667.7,2038.3,55.0,3706.0
ORD105987,2023-06-05,CUST03655,34.0,Male,North,Sports,Dumbbell Set,1,5190.0,25,3892.5,Net Banking,2023,6,Jun,2,Monday,1868.4,2024.1,52.0,3892.5
ORD105988,2023-06-05,CUST02247,51.0,Male,North,Clothing,Formal Shirt,5,1480.0,5,7030.0,Net Banking,2023,6,Jun,2,Monday,3163.5,3866.5,55.0,7030.0
ORD105989,2023-06-05,CUST07597,44.0,Male,East,Beauty,Hair Serum,2,710.0,10,1278.0,Debit Card,2023,6,Jun,2,Monday,511.2,766.8,60.0,1278.0
ORD105990,2023-06-05,CUST03800,44.0,Male,East,Sports,Running Shoes,2,5490.0,15,9333.0,Credit Card,2023,6,Jun,2,Monday,4479.84,4853.16,52.0,9333.0
ORD105991,2023-06-05,CUST07461,40.0,Female,North,Toys,Board Game,2,1060.0,25,1590.0,UPI,2023,6,Jun,2,Monday,826.8,763.2,48.0,1590.0
ORD105992,2023-06-05,CUST02332,32.0,Female,South,Toys,LEGO Set,1,3670.0,25,2752.5,Cash,2023,6,Jun,2,Monday,1431.3,1321.2,48.0,2752.5
ORD105993,2023-06-05,CUST06050,26.0,Male,Central,Books,Biography,1,390.0,20,312.0,Credit Card,2023,6,Jun,2,Monday,109.2,202.8,65.0,312.0
ORD105994,2023-06-05,CUST06468,70.0,Male,East,Beauty,Hair Serum,4,700.0,15,2380.0,Credit Card,2023,6,Jun,2,Monday,952.0,1428.0,60.0,2380.0
ORD105995,2023-06-06,CUST06732,37.0,Male,South,Sports,Cycling Gear,3,8850.0,5,25222.5,UPI,2023,6,Jun,2,Tuesday,12106.8,13115.7,52.0,25222.5
ORD105996,2023-06-06,CUST06873,36.0,Male,North,Home & Garden,Lamp,1,2290.0,10,2061.0,UPI,2023,6,Jun,2,Tuesday,1030.5,1030.5,50.0,2061.0
ORD105997,2023-06-06,CUST01893,48.0,Female,West,Books,Self-Help Book,1,380.0,15,323.0,Credit Card,2023,6,Jun,2,Tuesday,113.05,209.95,65.0,323.0
ORD105998,2023-06-06,CUST07494,18.0,Male,East,Food & Grocery,Energy Drink,1,140.0,0,140.0,UPI,2023,6,Jun,2,Tuesday,77.0,63.0,45.0,140.0
ORD105999,2023-06-06,CUST07806,41.0,Unknown,North,Home & Garden,Lamp,2,1990.0,0,3980.0,Cash,2023,6,Jun,2,Tuesday,1990.0,1990.0,50.0,3980.0
ORD106000,2023-06-06,CUST03033,34.0,Female,East,Clothing,Dress,1,2380.0,15,2023.0,Credit Card,2023,6,Jun,2,Tuesday,910.35,1112.65,55.0,2023.0
ORD106001,2023-06-06,CUST06794,50.0,Female,West,Home & Garden,Lamp,1,2190.0,10,1971.0,Debit Card,2023,6,Jun,2,Tuesday,985.5,985.5,50.0,1971.0
ORD106002,2023-06-06,CUST02293,41.0,Female,South,Home & Garden,Lamp,1,2060.0,15,1751.0,Debit Card,2023,6,Jun,2,Tuesday,875.5,875.5,50.0,1751.0
ORD106003,2023-06-06,CUST02600,22.0,Female,East,Electronics,Laptop,1,69220.0,0,69220.0,Debit Card,2023,6,Jun,2,Tuesday,41532.0,27688.0,40.0,69220.0
ORD106004,2023-06-06,CUST06488,45.0,Female,East,Home & Garden,Sofa,3,26980.0,25,60705.0,Debit Card,2023,6,Jun,2,Tuesday,30352.5,30352.5,50.0,60705.0
ORD106005,2023-06-06,CUST01992,21.0,Male,West,Home & Garden,Lamp,1,2120.0,0,2120.0,EMI,2023,6,Jun,2,Tuesday,1060.0,1060.0,50.0,2120.0
ORD106006,2023-06-06,CUST07192,53.0,Female,East,Sports,Dumbbell Set,5,5490.0,0,27450.0,UPI,2023,6,Jun,2,Tuesday,13176.0,14274.0,52.0,27450.0
ORD106007,2023-06-06,CUST06795,44.0,Male,East,Clothing,Dress,1,2270.0,0,2270.0,UPI,2023,6,Jun,2,Tuesday,1021.5,1248.5,55.0,2270.0
ORD106008,2023-06-06,CUST01640,30.0,Male,North,Books,Science Textbook,1,940.0,15,799.0,Credit Card,2023,6,Jun,2,Tuesday,279.65,519.35,65.0,799.0
ORD106009,2023-06-06,CUST06971,47.0,Unknown,South,Toys,Action Figure,1,850.0,0,850.0,UPI,2023,6,Jun,2,Tuesday,442.0,408.0,48.0,850.0
ORD106010,2023-06-06,CUST07677,33.0,Male,South,Food & Grocery,Olive Oil,2,550.0,0,1100.0,Cash,2023,6,Jun,2,Tuesday,605.0,495.0,45.0,1100.0
ORD106011,2023-06-06,CUST06026,36.0,Female,Central,Sports,Yoga Mat,1,1330.0,25,997.5,UPI,2023,6,Jun,2,Tuesday,478.8,518.7,52.0,997.5
ORD106012,2023-06-06,CUST04074,43.0,Male,West,Electronics,Camera,2,38470.0,0,76940.0,Credit Card,2023,6,Jun,2,Tuesday,46164.0,30776.0,40.0,76940.0
ORD106013,2023-06-06,CUST06515,34.0,Male,East,Food & Grocery,Olive Oil,1,500.0,0,500.0,Net Banking,2023,6,Jun,2,Tuesday,275.0,225.0,45.0,500.0
ORD106014,2023-06-06,CUST03794,32.0,Female,East,Beauty,Face Cream,2,820.0,0,1640.0,Credit Card,2023,6,Jun,2,Tuesday,656.0,984.0,60.0,1640.0
ORD106015,2023-06-06,CUST07564,34.0,Female,West,Clothing,Dress,2,2380.0,20,3808.0,EMI,2023,6,Jun,2,Tuesday,1713.6,2094.4,55.0,3808.0
ORD106016,2023-06-06,CUST07988,46.0,Other,South,Electronics,Laptop,1,73850.0,20,59080.0,UPI,2023,6,Jun,2,Tuesday,35448.0,23632.0,40.0,59080.0
ORD106017,2023-06-06,CUST06889,35.0,Male,East,Electronics,Smartphone,1,38530.0,5,36603.5,EMI,2023,6,Jun,2,Tuesday,21962.1,14641.4,40.0,36603.5
ORD106018,2023-06-06,CUST07013,47.0,Male,East,Electronics,Smartwatch,1,10970.0,0,10970.0,Net Banking,2023,6,Jun,2,Tuesday,6582.0,4388.0,40.0,10970.0
ORD106019,2023-06-06,CUST04411,28.0,Female,South,Electronics,Laptop,1,80070.0,25,60052.5,UPI,2023,6,Jun,2,Tuesday,36031.5,24021.0,40.0,60052.5
ORD106020,2023-06-06,CUST02728,23.0,Female,North,Food & Grocery,Protein Bar,1,170.0,0,170.0,Debit Card,2023,6,Jun,2,Tuesday,93.5,76.5,45.0,170.0
ORD106021,2023-06-06,CUST04513,34.0,Female,East,Sports,Running Shoes,1,4830.0,5,4588.5,Net Banking,2023,6,Jun,2,Tuesday,2202.48,2386.02,52.0,4588.5
ORD106022,2023-06-06,CUST01315,22.0,Male,North,Beauty,Hair Serum,1,750.0,5,712.5,Credit Card,2023,6,Jun,2,Tuesday,285.0,427.5,60.0,712.5
ORD106023,2023-06-06,CUST06160,28.0,Female,West,Toys,Puzzle,1,570.0,25,427.5,Credit Card,2023,6,Jun,2,Tuesday,222.3,205.2,48.0,427.5
ORD106024,2023-06-06,CUST02239,42.0,Female,East,Beauty,Face Cream,3,780.0,15,1989.0,Cash,2023,6,Jun,2,Tuesday,795.6,1193.4,60.0,1989.0
ORD106025,2023-06-06,CUST05339,56.0,Male,Central,Toys,Puzzle,2,610.0,5,1159.0,UPI,2023,6,Jun,2,Tuesday,602.68,556.32,48.0,1159.0
ORD106026,2023-06-06,CUST05569,39.0,Male,South,Food & Grocery,Protein Bar,1,210.0,10,189.0,Credit Card,2023,6,Jun,2,Tuesday,103.95,85.05,45.0,189.0
ORD106027,2023-06-07,CUST02802,22.0,Male,South,Home & Garden,Bedsheet,1,1660.0,20,1328.0,Debit Card,2023,6,Jun,2,Wednesday,664.0,664.0,50.0,1328.0
ORD106028,2023-06-07,CUST07323,24.0,Male,Central,Food & Grocery,Nuts & Dry Fruits,1,570.0,15,484.5,UPI,2023,6,Jun,2,Wednesday,266.48,218.02,45.0,484.5
ORD106029,2023-06-07,CUST03227,34.0,Female,South,Beauty,Perfume,1,2420.0,10,2178.0,UPI,2023,6,Jun,2,Wednesday,871.2,1306.8,60.0,2178.0
ORD106030,2023-06-07,CUST03922,42.0,Female,South,Electronics,Laptop,2,79290.0,20,126864.0,Net Banking,2023,6,Jun,2,Wednesday,76118.4,50745.6,40.0,126864.0
ORD106031,2023-06-07,CUST06437,23.0,Male,North,Beauty,Hair Serum,1,680.0,5,646.0,Credit Card,2023,6,Jun,2,Wednesday,258.4,387.6,60.0,646.0
ORD106032,2023-06-07,CUST07846,24.0,Female,North,Beauty,Sunscreen,1,450.0,15,382.5,Credit Card,2023,6,Jun,2,Wednesday,153.0,229.5,60.0,382.5
ORD106033,2023-06-07,CUST03117,34.0,Male,West,Food & Grocery,Energy Drink,1,150.0,0,150.0,Credit Card,2023,6,Jun,2,Wednesday,82.5,67.5,45.0,150.0
ORD106034,2023-06-07,CUST01551,43.0,Male,West,Clothing,Formal Shirt,1,1410.0,10,1269.0,Debit Card,2023,6,Jun,2,Wednesday,571.05,697.95,55.0,1269.0
ORD106035,2023-06-07,CUST04697,19.0,Female,East,Sports,Cycling Gear,1,7110.0,0,7110.0,Cash,2023,6,Jun,2,Wednesday,3412.8,3697.2,52.0,7110.0
ORD106036,2023-06-07,CUST02477,18.0,Female,Central,Electronics,Headphones,1,5180.0,10,4662.0,Credit Card,2023,6,Jun,2,Wednesday,2797.2,1864.8,40.0,4662.0
ORD106037,2023-06-07,CUST05240,33.0,Female,East,Clothing,T-Shirt,1,880.0,0,880.0,UPI,2023,6,Jun,2,Wednesday,396.0,484.0,55.0,880.0
ORD106038,2023-06-07,CUST02686,67.0,Female,East,Electronics,Smartwatch,1,10220.0,5,9709.0,UPI,2023,6,Jun,2,Wednesday,5825.4,3883.6,40.0,9709.0
ORD106039,2023-06-07,CUST07969,29.0,Female,West,Sports,Dumbbell Set,1,6720.0,15,5712.0,EMI,2023,6,Jun,2,Wednesday,2741.76,2970.24,52.0,5712.0
ORD106040,2023-06-07,CUST04806,49.0,Female,West,Toys,Remote Car,1,1570.0,0,1570.0,Debit Card,2023,6,Jun,2,Wednesday,816.4,753.6,48.0,1570.0
ORD106041,2023-06-07,CUST05175,22.0,Female,North,Clothing,Jeans,1,2030.0,10,1827.0,UPI,2023,6,Jun,2,Wednesday,822.15,1004.85,55.0,1827.0
ORD106042,2023-06-07,CUST02586,36.0,Male,East,Sports,Cycling Gear,2,8460.0,0,16920.0,Credit Card,2023,6,Jun,2,Wednesday,8121.6,8798.4,52.0,16920.0
ORD106043,2023-06-07,CUST07968,48.0,Male,East,Clothing,T-Shirt,1,810.0,10,729.0,Credit Card,2023,6,Jun,2,Wednesday,328.05,400.95,55.0,729.0
ORD106044,2023-06-07,CUST03645,33.0,Male,North,Electronics,Smartphone,1,47350.0,10,42615.0,UPI,2023,6,Jun,2,Wednesday,25569.0,17046.0,40.0,42615.0
ORD106045,2023-06-07,CUST02679,20.0,Male,South,Sports,Yoga Mat,1,1190.0,0,1190.0,EMI,2023,6,Jun,2,Wednesday,571.2,618.8,52.0,1190.0
ORD106046,2023-06-07,CUST05268,35.0,Other,West,Electronics,Headphones,1,4320.0,0,4320.0,Debit Card,2023,6,Jun,2,Wednesday,2592.0,1728.0,40.0,4320.0
ORD106047,2023-06-07,CUST05284,44.0,Male,Central,Sports,Cycling Gear,1,6970.0,0,6970.0,UPI,2023,6,Jun,2,Wednesday,3345.6,3624.4,52.0,6970.0
ORD106048,2023-06-07,CUST03827,58.0,Female,Central,Electronics,Smartphone,1,39220.0,10,35298.0,Credit Card,2023,6,Jun,2,Wednesday,21178.8,14119.2,40.0,35298.0
ORD106049,2023-06-07,CUST01005,18.0,Female,West,Electronics,Camera,1,42860.0,5,40717.0,Credit Card,2023,6,Jun,2,Wednesday,24430.2,16286.8,40.0,40717.0
ORD106050,2023-06-07,CUST04971,39.0,Male,West,Sports,Cycling Gear,1,8460.0,5,8037.0,Credit Card,2023,6,Jun,2,Wednesday,3857.76,4179.24,52.0,8037.0
ORD106051,2023-06-07,CUST05709,24.0,Male,West,Sports,Tennis Racket,1,3270.0,10,2943.0,UPI,2023,6,Jun,2,Wednesday,1412.64,1530.36,52.0,2943.0
ORD106052,2023-06-08,CUST04961,36.0,Female,South,Electronics,Headphones,1,5680.0,5,5396.0,Net Banking,2023,6,Jun,2,Thursday,3237.6,2158.4,40.0,5396.0
ORD106053,2023-06-08,CUST06879,24.0,Female,East,Sports,Cycling Gear,5,8020.0,10,36090.0,Debit Card,2023,6,Jun,2,Thursday,17323.2,18766.8,52.0,36090.0
ORD106054,2023-06-08,CUST04273,26.0,Female,North,Toys,Puzzle,2,550.0,20,880.0,UPI,2023,6,Jun,2,Thursday,457.6,422.4,48.0,880.0
ORD106055,2023-06-08,CUST04815,54.0,Female,East,Beauty,Hair Serum,1,660.0,10,594.0,Debit Card,2023,6,Jun,2,Thursday,237.6,356.4,60.0,594.0
ORD106056,2023-06-08,CUST07306,35.0,Unknown,North,Electronics,Laptop,2,71540.0,10,128772.0,Net Banking,2023,6,Jun,2,Thursday,77263.2,51508.8,40.0,128772.0
ORD106057,2023-06-08,CUST02070,19.0,Male,West,Sports,Cycling Gear,1,8570.0,10,7713.0,Credit Card,2023,6,Jun,2,Thursday,3702.24,4010.76,52.0,7713.0
ORD106058,2023-06-08,CUST03644,32.0,Female,Central,Books,Science Textbook,1,850.0,10,765.0,UPI,2023,6,Jun,2,Thursday,267.75,497.25,65.0,765.0
ORD106059,2023-06-08,CUST01116,42.0,Female,North,Electronics,Tablet,1,33360.0,10,30024.0,Cash,2023,6,Jun,2,Thursday,18014.4,12009.6,40.0,30024.0
ORD106060,2023-06-08,CUST04346,37.0,Male,East,Toys,Remote Car,1,1660.0,15,1411.0,Credit Card,2023,6,Jun,2,Thursday,733.72,677.28,48.0,1411.0
ORD106061,2023-06-08,CUST03330,40.0,Male,East,Food & Grocery,Olive Oil,1,460.0,15,391.0,Credit Card,2023,6,Jun,2,Thursday,215.05,175.95,45.0,391.0
ORD106062,2023-06-08,CUST01138,57.0,Male,West,Toys,Remote Car,1,1620.0,0,1620.0,Credit Card,2023,6,Jun,2,Thursday,842.4,777.6,48.0,1620.0
ORD106063,2023-06-08,CUST01325,46.0,Female,East,Toys,Action Figure,1,810.0,25,607.5,UPI,2023,6,Jun,2,Thursday,315.9,291.6,48.0,607.5
ORD106064,2023-06-08,CUST01552,51.0,Female,East,Beauty,Lipstick,2,660.0,15,1122.0,UPI,2023,6,Jun,2,Thursday,448.8,673.2,60.0,1122.0
ORD106065,2023-06-08,CUST05778,39.0,Male,North,Books,Self-Help Book,2,420.0,30,588.0,UPI,2023,6,Jun,2,Thursday,205.8,382.2,65.0,588.0
ORD106066,2023-06-08,CUST07171,45.0,Male,South,Books,Fiction Novel,2,350.0,0,700.0,Debit Card,2023,6,Jun,2,Thursday,245.0,455.0,65.0,700.0
ORD106067,2023-06-08,CUST01574,26.0,Female,East,Toys,Board Game,2,1160.0,10,2088.0,Credit Card,2023,6,Jun,2,Thursday,1085.76,1002.24,48.0,2088.0
ORD106068,2023-06-08,CUST06954,43.0,Female,North,Books,Science Textbook,2,1010.0,5,1919.0,Cash,2023,6,Jun,2,Thursday,671.65,1247.35,65.0,1919.0
ORD106069,2023-06-08,CUST07632,53.0,Male,South,Clothing,Jeans,1,1600.0,5,1520.0,Credit Card,2023,6,Jun,2,Thursday,684.0,836.0,55.0,1520.0
ORD106070,2023-06-08,CUST02452,37.0,Female,North,Clothing,T-Shirt,1,700.0,5,665.0,UPI,2023,6,Jun,2,Thursday,299.25,365.75,55.0,665.0
ORD106071,2023-06-08,CUST04351,29.0,Male,North,Toys,LEGO Set,2,3540.0,20,5664.0,Credit Card,2023,6,Jun,2,Thursday,2945.28,2718.72,48.0,5664.0
ORD106072,2023-06-08,CUST04428,51.0,Female,East,Electronics,Tablet,1,33540.0,10,30186.0,Debit Card,2023,6,Jun,2,Thursday,18111.6,12074.4,40.0,30186.0
ORD106073,2023-06-09,CUST05812,25.0,Female,South,Beauty,Perfume,5,2590.0,0,12950.0,Debit Card,2023,6,Jun,2,Friday,5180.0,7770.0,60.0,12950.0
ORD106074,2023-06-09,CUST01447,62.0,Male,East,Food & Grocery,Olive Oil,1,480.0,5,456.0,Debit Card,2023,6,Jun,2,Friday,250.8,205.2,45.0,456.0
ORD106075,2023-06-09,CUST04406,39.0,Male,North,Beauty,Hair Serum,1,610.0,5,579.5,Debit Card,2023,6,Jun,2,Friday,231.8,347.7,60.0,579.5
ORD106076,2023-06-09,CUST01456,18.0,Unknown,North,Food & Grocery,Olive Oil,2,490.0,5,931.0,Net Banking,2023,6,Jun,2,Friday,512.05,418.95,45.0,931.0
ORD106077,2023-06-09,CUST04366,40.0,Female,North,Beauty,Sunscreen,1,400.0,0,400.0,Credit Card,2023,6,Jun,2,Friday,160.0,240.0,60.0,400.0
ORD106078,2023-06-09,CUST07114,51.0,Male,East,Electronics,Smartphone,1,49360.0,5,46892.0,Credit Card,2023,6,Jun,2,Friday,28135.2,18756.8,40.0,46892.0
ORD106079,2023-06-09,CUST04193,48.0,Male,North,Toys,Action Figure,2,790.0,0,1580.0,Debit Card,2023,6,Jun,2,Friday,821.6,758.4,48.0,1580.0
ORD106080,2023-06-09,CUST02580,35.0,Male,North,Clothing,T-Shirt,1,730.0,20,584.0,UPI,2023,6,Jun,2,Friday,262.8,321.2,55.0,584.0
ORD106081,2023-06-09,CUST04900,36.0,Male,South,Home & Garden,Lamp,1,2140.0,15,1819.0,UPI,2023,6,Jun,2,Friday,909.5,909.5,50.0,1819.0
ORD106082,2023-06-09,CUST03513,48.0,Male,Central,Clothing,T-Shirt,3,710.0,20,1704.0,Debit Card,2023,6,Jun,2,Friday,766.8,937.2,55.0,1704.0
ORD106083,2023-06-09,CUST06290,18.0,Male,West,Clothing,Jeans,1,1570.0,5,1491.5,Cash,2023,6,Jun,2,Friday,671.18,820.32,55.0,1491.5
ORD106084,2023-06-09,CUST05095,28.0,Female,West,Home & Garden,Plant Pot,1,690.0,10,621.0,Credit Card,2023,6,Jun,2,Friday,310.5,310.5,50.0,621.0
ORD106085,2023-06-09,CUST06620,26.0,Male,North,Clothing,Jeans,2,1610.0,15,2737.0,Credit Card,2023,6,Jun,2,Friday,1231.65,1505.35,55.0,2737.0
ORD106086,2023-06-09,CUST02730,45.0,Female,East,Books,Cookbook,1,480.0,0,480.0,Credit Card,2023,6,Jun,2,Friday,168.0,312.0,65.0,480.0
ORD106087,2023-06-09,CUST02883,24.0,Male,South,Toys,Board Game,1,1330.0,10,1197.0,UPI,2023,6,Jun,2,Friday,622.44,574.56,48.0,1197.0
ORD106088,2023-06-09,CUST02449,26.0,Female,East,Clothing,Jacket,1,3640.0,5,3458.0,UPI,2023,6,Jun,2,Friday,1556.1,1901.9,55.0,3458.0
ORD106089,2023-06-09,CUST02832,29.0,Female,West,Clothing,Formal Shirt,1,1680.0,5,1596.0,UPI,2023,6,Jun,2,Friday,718.2,877.8,55.0,1596.0
ORD106090,2023-06-09,CUST07702,25.0,Male,East,Books,Science Textbook,1,800.0,20,640.0,Cash,2023,6,Jun,2,Friday,224.0,416.0,65.0,640.0
ORD106091,2023-06-09,CUST01938,47.0,Female,South,Books,Self-Help Book,1,440.0,10,396.0,UPI,2023,6,Jun,2,Friday,138.6,257.4,65.0,396.0
ORD106092,2023-06-09,CUST01121,29.0,Female,South,Food & Grocery,Organic Tea,1,340.0,10,306.0,EMI,2023,6,Jun,2,Friday,168.3,137.7,45.0,306.0
ORD106093,2023-06-10,CUST05758,41.0,Male,East,Electronics,Laptop,1,68760.0,0,68760.0,UPI,2023,6,Jun,2,Saturday,41256.0,27504.0,40.0,68760.0
ORD106094,2023-06-10,CUST06193,28.0,Female,West,Toys,LEGO Set,4,3240.0,0,12960.0,EMI,2023,6,Jun,2,Saturday,6739.2,6220.8,48.0,12960.0
ORD106095,2023-06-10,CUST07521,34.0,Male,East,Sports,Cycling Gear,3,7510.0,15,19150.5,UPI,2023,6,Jun,2,Saturday,9192.24,9958.26,52.0,19150.5
ORD106096,2023-06-10,CUST03405,32.0,Male,Central,Books,Fiction Novel,2,310.0,0,620.0,Credit Card,2023,6,Jun,2,Saturday,217.0,403.0,65.0,620.0
ORD106097,2023-06-10,CUST04768,18.0,Male,Central,Electronics,Camera,1,45920.0,30,32144.0,Net Banking,2023,6,Jun,2,Saturday,19286.4,12857.6,40.0,32144.0
ORD106098,2023-06-10,CUST02100,20.0,Female,South,Home & Garden,Kitchen Set,3,7130.0,15,18181.5,Cash,2023,6,Jun,2,Saturday,9090.75,9090.75,50.0,18181.5
ORD106099,2023-06-10,CUST03830,20.0,Female,West,Clothing,Formal Shirt,1,1400.0,0,1400.0,Debit Card,2023,6,Jun,2,Saturday,630.0,770.0,55.0,1400.0
ORD106100,2023-06-10,CUST07043,48.0,Female,West,Clothing,T-Shirt,1,910.0,0,910.0,Credit Card,2023,6,Jun,2,Saturday,409.5,500.5,55.0,910.0
ORD106101,2023-06-10,CUST02548,50.0,Male,East,Sports,Cycling Gear,1,9090.0,0,9090.0,Cash,2023,6,Jun,2,Saturday,4363.2,4726.8,52.0,9090.0
ORD106102,2023-06-10,CUST06410,29.0,Male,West,Toys,LEGO Set,2,3700.0,0,7400.0,Cash,2023,6,Jun,2,Saturday,3848.0,3552.0,48.0,7400.0
ORD106103,2023-06-10,CUST07273,40.0,Male,South,Beauty,Perfume,1,2690.0,0,2690.0,Credit Card,2023,6,Jun,2,Saturday,1076.0,1614.0,60.0,2690.0
ORD106104,2023-06-10,CUST04132,26.0,Male,West,Sports,Dumbbell Set,2,5630.0,0,11260.0,Credit Card,2023,6,Jun,2,Saturday,5404.8,5855.2,52.0,11260.0
ORD106105,2023-06-10,CUST07568,38.0,Male,South,Sports,Yoga Mat,1,1290.0,15,1096.5,Credit Card,2023,6,Jun,2,Saturday,526.32,570.18,52.0,1096.5
ORD106106,2023-06-10,CUST07751,30.0,Female,East,Home & Garden,Kitchen Set,1,8940.0,30,6258.0,Credit Card,2023,6,Jun,2,Saturday,3129.0,3129.0,50.0,6258.0
ORD106107,2023-06-10,CUST01477,28.0,Female,North,Food & Grocery,Organic Tea,2,400.0,0,800.0,Net Banking,2023,6,Jun,2,Saturday,440.0,360.0,45.0,800.0
ORD106108,2023-06-10,CUST07741,42.0,Male,West,Sports,Dumbbell Set,1,5730.0,0,5730.0,UPI,2023,6,Jun,2,Saturday,2750.4,2979.6,52.0,5730.0
ORD106109,2023-06-10,CUST06635,38.0,Male,Central,Clothing,Jacket,1,4010.0,20,3208.0,Debit Card,2023,6,Jun,2,Saturday,1443.6,1764.4,55.0,3208.0
ORD106110,2023-06-10,CUST06044,26.0,Male,West,Clothing,Formal Shirt,2,1560.0,0,3120.0,Cash,2023,6,Jun,2,Saturday,1404.0,1716.0,55.0,3120.0
ORD106111,2023-06-11,CUST03669,55.0,Female,Central,Books,Fiction Novel,1,350.0,0,350.0,Debit Card,2023,6,Jun,2,Sunday,122.5,227.5,65.0,350.0
ORD106112,2023-06-11,CUST03519,57.0,Female,Central,Sports,Dumbbell Set,1,5570.0,0,5570.0,Debit Card,2023,6,Jun,2,Sunday,2673.6,2896.4,52.0,5570.0
ORD106113,2023-06-11,CUST02037,36.0,Male,East,Electronics,Smartphone,1,39660.0,0,39660.0,EMI,2023,6,Jun,2,Sunday,23796.0,15864.0,40.0,39660.0
ORD106114,2023-06-11,CUST05752,42.0,Female,North,Toys,Remote Car,2,1540.0,15,2618.0,Credit Card,2023,6,Jun,2,Sunday,1361.36,1256.64,48.0,2618.0
ORD106115,2023-06-11,CUST01743,62.0,Male,West,Beauty,Hair Serum,1,780.0,0,780.0,UPI,2023,6,Jun,2,Sunday,312.0,468.0,60.0,780.0
ORD106116,2023-06-11,CUST06160,42.0,Female,East,Books,Fiction Novel,1,330.0,5,313.5,Credit Card,2023,6,Jun,2,Sunday,109.72,203.78,65.0,313.5
ORD106117,2023-06-11,CUST01829,18.0,Other,South,Electronics,Laptop,1,79350.0,5,75382.5,UPI,2023,6,Jun,2,Sunday,45229.5,30153.0,40.0,75382.5
